Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level,Definitions,JLPT_Jisho_Level,JLPT_Additional_Difficulty
1275.0,美,167900.0,1,1,N1,['beauty'],N1,[]
1276.0,工場,167859.0,1,1,N4,"['factory', 'plant', 'mill', 'workshop']",N4,[]
1277.0,初期,167506.0,0,0,,"['early days', 'early years', 'early stages', 'initial stages', 'beginning']",NaN,[]
1278.0,朝鮮,167223.0,0,0,,['Korea'],NaN,[]
1279.0,挙げ,167091.0,0,0,,"['to raise', 'to elevate']",N5,"['N2', 'N4']"
1280.0,明らか,166823.0,0,1,N3,"['clear', 'obvious', 'evident', 'plain', 'definite']",N3,[]
1281.0,背番号,166400.0,0,0,,"[""number on the back of a player's uniform"", 'uniform number', 'shirt number', 'squad number']",NaN,[]
1282.0,伊藤,166271.0,0,0,,['Itochu Corporation'],NaN,[]
1283.0,カップ,166095.0,1,0,,"['cup (drinking vessel, measure, brassiere, prize, etc.)']",N5,[]
1284.0,範囲,165920.0,0,1,N3,"['extent', 'scope', 'sphere', 'range', 'span']",N3,[]
1285.0,議会,165696.0,1,1,N3,"['congress', 'parliament', 'diet', 'legislative assembly']",N3,[]
1286.0,伴い,165309.0,0,0,,"['companion', 'accompaniment']",NaN,[]
1287.0,装置,165157.0,0,1,N3,"['equipment', 'device', 'installation', 'apparatus']",N3,[]
1288.0,講談社,165041.0,0,0,,['Kodansha (publisher)'],NaN,[]
1289.0,よる,164989.0,1,0,,"['evening', 'night']",N5,['N3']
1290.0,準,164822.0,0,0,,"['semi-', 'quasi-', 'associate']",NaN,[]
1291.0,松本,164385.0,0,0,,['Matsumoto'],NaN,[]
1292.0,ごと,164373.0,0,0,,"['each', 'every']",N1,[]
1293.0,求め,164121.0,0,0,,"['request', 'appeal', 'claim', 'demand']",NaN,[]
1294.0,ぶり,163912.0,0,0,,"['way', 'manner', 'style']",NaN,[]
1295.0,清,163843.0,0,0,,"['Qing dynasty (of China; 1644-1912)', ""Ch'ing dynasty"", 'Manchu dynasty']",NaN,[]
1296.0,スタッフ,163764.0,0,0,,"['staff', 'staff member']",NaN,[]
1297.0,活躍,163682.0,0,1,N2,"['activity (esp. energetic or successful)', 'great efforts', 'active participation']",N2,[]
1298.0,かけ,163675.0,0,0,,"['bet', 'wager', 'stake', 'gamble']",N1,[]
1299.0,成功,163569.0,1,1,N3,"['success', 'achievement']",N3,[]
1300.0,ミュージック,163497.0,0,0,,['music'],N1,[]
1301.0,入っ,163323.0,0,0,,"['to enter', 'to come in', 'to go in', 'to get in', 'to arrive']",N5,[]
1302.0,太郎,163090.0,0,0,,['first son'],NaN,[]
1303.0,形成,162905.0,0,1,N1,"['formation', 'molding', 'making (up)', 'taking form', 'giving form to']",N1,[]
1304.0,改善,162865.0,0,1,N3,"['betterment', 'improvement']",N3,[]
1305.0,自動,162820.0,0,1,N3,['automatic'],N3,[]
1306.0,即時,162560.0,0,0,,"['prompt', 'immediate', 'in real time']",NaN,[]
1307.0,白,162369.0,1,1,N5,['white'],N5,[]
1308.0,ロード,162214.0,0,0,,['load'],NaN,[]
1309.0,主人公,162177.0,0,1,N1,"['protagonist', 'main character', 'hero', 'heroine']",N1,[]
1310.0,様々,162161.0,0,1,N3,"['various', 'varied', 'diverse', 'all sorts of']",N3,[]
1311.0,スター,162120.0,0,0,,"['star (actor, athlete, etc.)', 'celebrity']",N3,[]
1312.0,チャンネル,162086.0,0,0,,['channel'],N1,[]
1313.0,界,161715.0,0,0,,"['border', 'boundary']",N3,[]
1314.0,アカデミー,161700.0,0,0,,['academy'],NaN,[]
1315.0,ホール,161684.0,0,0,,"['hall (dance, concert, etc.)']",N1,[]
1316.0,自ら,161484.0,0,0,,['oneself'],NaN,[]
1317.0,安全,161377.0,1,1,N4,"['safety', 'security']",N4,[]
1318.0,富山,161029.0,0,0,,"['Toyama (city, prefecture)']",NaN,[]
1319.0,スタジオ,161014.0,0,0,,['studio'],N1,[]
1320.0,試験,160936.0,0,1,N4,"['examination', 'exam', 'test']",N4,[]
1321.0,コーナー,160851.0,0,0,,"['corner', 'bend', 'turn']",N1,[]
1322.0,おら,160735.0,0,0,,"['I', 'me']",NaN,[]
1323.0,限り,160696.0,0,0,,"['end', 'finish', 'place to stop']",N1,[]
1324.0,自動的,160673.0,0,0,,['automatic'],NaN,[]
1325.0,もしくは,160464.0,0,0,,"['or', 'otherwise']",N1,[]
1326.0,人気,160345.0,0,1,N3,"['popularity', 'public favor']",N3,[]
1327.0,に対し,160160.0,0,0,,"['towards', 'against', 'regarding', 'in contrast with']",NaN,[]
1328.0,由来,159898.0,0,0,,"['origin', 'source', 'history', 'derivation']",NaN,[]
1329.0,報道,159479.0,1,1,N1,"['report (of news)', 'reporting', 'news', 'information', '(media) coverage']",N1,[]
1330.0,外国,159373.0,1,1,N5,['foreign country'],N5,[]
1331.0,日付,159315.0,1,1,N3,"['date', 'dating']",N3,['N1']
1332.0,実,159226.0,1,1,N3,"['truth', 'reality']",N1,[]
1333.0,法律,158877.0,0,1,N4,['law'],N4,[]
1334.0,改正,158801.0,0,1,N2,"['revision', 'amendment', 'alteration']",N2,[]
1335.0,器,158592.0,1,1,N1,"['bowl', 'vessel', 'container']",N1,[]
1336.0,じゃ,158572.0,0,0,,"['then', 'well', 'so', 'well then']",N5,[]
1337.0,著名,158547.0,0,1,N1,"['famous', 'noted', 'eminent', 'prominent', 'distinguished', 'celebrated']",N1,[]
1338.0,亜,158537.0,0,0,,"['sub-', 'second-rate', 'inferior']",NaN,[]
1339.0,同時に,158484.0,0,0,,"['at the same time', 'at once', 'simultaneously', 'concurrently']",NaN,[]
1340.0,にかけて,158458.0,0,0,,"['till', 'to', 'over (a period)', 'through (e.g. Monday through Thursday)', 'about (approx. time or place)', 'on']",NaN,[]
1341.0,検索,158367.0,0,0,,"['looking up (e.g. a word in a dictionary)', 'search (e.g. on the Internet)', 'retrieval (of information)', 'reference']",NaN,[]
1342.0,関東,158287.0,0,1,N2,['Kantō (region comprising Tokyo and surrounding prefectures)'],N2,[]
1343.0,くる,158261.0,0,0,,"['to come (spatially or temporally)', 'to approach', 'to arrive']",N5,[]
1344.0,順位,157914.0,0,0,,"['order', 'rank', 'position (e.g. in a race)', 'precedence']",NaN,[]
1345.0,空,157861.0,1,1,N5,"['sky', 'the air', 'the heavens']",N5,[]
1346.0,値,157661.0,0,1,N3,"['price', 'cost']",N3,['N1']
1347.0,自体,157590.0,0,0,,['itself'],NaN,[]
1348.0,該当,157441.0,0,1,N1,"['corresponding to', 'being applicable to', 'being relevant to', 'coming under', 'falling under', 'fulfilling (requirements)', 'meeting (conditions)', 'qualifying for']",N1,[]
1349.0,敗,157352.0,1,0,,"['loss', 'defeat']",NaN,[]
1350.0,宣伝,157185.0,0,1,N2,"['publicity', 'advertisement', 'advertising', 'propaganda']",N2,[]
1351.0,取得,156967.0,0,0,,"['obtaining (a qualification, right, object, etc.)', 'acquisition (of land, property, etc.)', 'gaining possession (of)', 'getting', 'purchase']",NaN,[]
1352.0,宗,156890.0,0,0,,"['principle', 'aim', 'main purpose', 'central part', 'pillar']",NaN,[]
1353.0,敵,156474.0,1,1,N3,"['opponent', 'rival', 'adversary']",N3,[]
1354.0,ジャンル,155804.0,1,0,,"['genre', 'category', 'kind']",N1,[]
1355.0,ほぼ,155789.0,0,0,,"['almost', 'roughly', 'approximately', 'about', 'around']",N3,[]
1356.0,伝説,155691.0,1,1,N1,"['legend', 'folklore', 'tradition']",N1,[]
1357.0,学科,155085.0,0,1,N2,"['subject (of study)', 'course of study']",N2,[]
1358.0,加藤,155061.0,0,0,,['5743 Kato'],NaN,[]
1359.0,渡辺,155015.0,0,0,,['watanabeite'],NaN,[]
1360.0,―,154944.0,0,0,,[],NaN,[]
1361.0,ジョン,154782.0,0,0,,"['jeon (fried dish of meat, vegetables, etc. coated in flour and egg)']",NaN,[]
1362.0,技,154780.0,0,1,N1,"['technique', 'art', 'skill', 'move']",N1,[]
1363.0,含め,154615.0,0,0,,['to include (in a group or scope)'],N2,[]
1364.0,コンピュータ,154601.0,0,0,,['computer'],N4,['N3']
1365.0,てる,154540.0,0,0,,['to shine'],N2,[]
1366.0,銀行,154346.0,1,1,N5,"['bank', 'banking institution']",N5,[]
1367.0,ソング,154216.0,0,0,,['song'],NaN,[]
1368.0,メディア,154165.0,1,0,,['media'],N1,[]
1369.0,流,154134.0,0,1,N1,"['way', 'manner', 'style', 'fashion', 'mode']",N1,[]
1370.0,思う,154025.0,0,1,N4,"['to think', 'to consider', 'to believe', 'to reckon']",N4,[]
1371.0,武,153995.0,1,0,,"['the art of war', 'martial arts', 'military arts']",NaN,[]
1372.0,兵,153892.0,0,0,,"['(common) soldier', 'rank and file']",NaN,[]
1373.0,座標,153703.0,0,1,N1,"['coordinate', 'coordinates']",N1,[]
1374.0,青,153616.0,1,1,N5,"['blue', 'azure']",N5,[]
1375.0,効果,153238.0,0,1,N3,"['effect', 'effectiveness', 'efficacy', 'result']",N3,[]
1376.0,国鉄,153155.0,0,0,,['national railway'],NaN,[]
1377.0,帯,152886.0,1,1,N3,['obi (kimono sash)'],N3,[]
1378.0,つけ,152485.0,0,0,,"['bill', 'bill of sale', 'payment invoice']",NaN,[]
1379.0,緯度,152435.0,0,1,N2,['latitude'],N2,[]
1380.0,予選,152430.0,0,0,,"['preliminary contest', 'qualifying round', 'trial', 'heat', 'primary']",NaN,[]
1381.0,都道府県,152415.0,0,0,,"['prefectures (of Japan)', 'largest administrative divisions of Japan: Tokyo-to, Osaka-fu, Kyoto-fu, Hokkaido and the remaining prefectures']",NaN,[]
1382.0,演奏,152369.0,0,1,N3,['musical performance'],N3,[]
1383.0,黒,152357.0,1,1,N5,['black'],N5,[]
1384.0,回数,152215.0,0,1,N2,"['number of times', 'frequency', 'count']",N2,[]
1385.0,ボタン,152086.0,1,0,,['button (clothing)'],N5,[]
1386.0,電子,151938.0,1,1,N3,['electron'],N3,[]
1387.0,批判,151795.0,0,1,N3,"['criticism', 'judgement', 'judgment', 'comment']",N3,[]
1388.0,ワールド,151702.0,0,0,,['world'],NaN,[]
1389.0,工事,151656.0,1,1,N2,['construction work'],N2,[]
1390.0,題材,151650.0,0,0,,"['subject', 'theme']",NaN,[]
1391.0,距離,151633.0,0,1,N1,"['distance', 'range', 'interval']",N1,[]
1392.0,機構,151604.0,0,1,N1,"['mechanism', 'machinery']",N1,[]
1393.0,ゆ,151418.0,0,0,,['hot water'],N4,[]
1394.0,温泉,151287.0,1,1,N2,['hot spring'],N2,[]
1395.0,大学院,151221.0,0,1,N2,['graduate school'],N2,[]
1396.0,２,150767.0,0,0,,"['two', '2']",N5,[]
1397.0,沿革,150653.0,0,0,,"['history', 'development']",NaN,[]
1398.0,エピソード,150532.0,0,0,,"['episode', 'anecdote', 'vignette']",NaN,[]
1399.0,姫,150524.0,1,0,,"['young lady of noble birth', 'princess (esp. in Western contexts, tales, etc.)']",NaN,[]
1400.0,伝,150223.0,0,0,,"['legend', 'tradition']",NaN,[]
1401.0,取締役,150215.0,0,0,,"['company director', 'board member']",NaN,[]
1402.0,植物,150180.0,0,1,N3,"['plant', 'vegetation']",N3,[]
1403.0,元年,150069.0,0,1,N1,['first year (of an imperial era)'],N1,[]
1404.0,奈良,149985.0,0,0,,"['Nara (city, prefecture)']",NaN,[]
1405.0,ベース,149983.0,0,0,,"['base', 'basis', 'theme', 'basic ingredient']",N1,[]
1406.0,茨城,149868.0,0,0,,['Ibaraki (prefecture)'],NaN,[]
1407.0,＆,149772.0,0,0,,['and'],NaN,[]
1408.0,結成,149723.0,0,1,N1,"['formation', 'combination']",N1,[]
1409.0,体重,149621.0,1,0,,['(body) weight'],NaN,[]
1410.0,経度,149564.0,0,1,N2,['longitude'],N2,[]
1411.0,改称,149424.0,0,0,,"['renaming', 'retitling']",NaN,[]
1412.0,死,149332.0,1,1,N1,['death'],N1,[]
1413.0,書籍,149282.0,0,1,N2,"['book', 'publication']",N2,[]
1414.0,民族,149245.0,0,1,N1,"['people', 'race', 'nation', 'ethnic group', 'ethnos']",N1,[]
1415.0,アーカイブ,149243.0,0,0,,['archive'],NaN,[]
1416.0,文化財,148753.0,0,1,N1,"['cultural assets', 'cultural property']",N1,[]
1417.0,号線,148710.0,0,0,,[],NaN,[]
1418.0,刑事,148562.0,0,1,N3,['(police) detective'],N3,[]
1419.0,業務,148509.0,0,1,N1,"['business', 'work', 'operations', 'service', 'duties']",N1,[]
1420.0,仕事,148485.0,0,1,N5,"['work', 'job', 'labor', 'labour', 'business', 'task', 'assignment', 'occupation', 'employment']",N5,[]
1421.0,市場,148445.0,0,1,N3,"['(town) market', '(street) market', 'marketplace']",N3,[]
1422.0,条件,148360.0,0,1,N3,"['condition', 'term', 'requirement', 'qualification', 'prerequisite']",N3,[]
1423.0,処理,148291.0,0,1,N3,"['processing', 'dealing with', 'treatment', 'disposition', 'disposal']",N3,[]
1424.0,プレビュー,148268.0,0,0,,['preview'],NaN,[]
1425.0,発展,148212.0,0,1,N3,"['development', 'growth', 'expansion', 'extension', 'flourishing']",N3,[]
1426.0,砲,147999.0,0,0,,"['gun', 'rifle', 'small arms']",N3,['N1']
1427.0,順,147692.0,0,1,N3,"['order', 'turn', 'sorting']",N3,[]
1428.0,劇,147378.0,1,1,N3,"['drama', 'play']",N3,[]
1429.0,大きく,146920.0,0,0,,"['in a big way', 'in a large way', 'on a grand scale', 'wide', 'extensively']",NaN,[]
1430.0,電話,146911.0,0,1,N5,"['telephone call', 'phone call']",N5,[]
1431.0,経験,146829.0,1,1,N4,['experience'],N3,[]
1432.0,業,146705.0,0,1,N1,"['work', 'business', 'company', 'agency']",NaN,[]
1433.0,しまい,146549.0,0,1,N3,['sisters'],N3,['N1']
1434.0,検討,146271.0,0,1,N3,"['consideration', 'examination', 'investigation', 'study', 'scrutiny', 'discussion', 'analysis', 'review']",N3,[]
1435.0,変化,146170.0,0,1,N3,"['change', 'variation', 'alteration', 'mutation', 'transition', 'transformation', 'transfiguration', 'metamorphosis']",N3,[]
1436.0,連載,146108.0,0,0,,"['serialization', 'serialisation', 'serial story']",NaN,[]
1437.0,天皇,145949.0,1,1,N2,['Emperor of Japan'],N2,['N1']
1438.0,料理,145865.0,1,1,N5,"['cooking', 'cookery', 'cuisine', 'food', 'dish']",N5,[]
1439.0,飛行,145439.0,1,1,N3,"['flight', 'flying', 'aviation']",N3,[]
1440.0,日本人,145407.0,0,0,,['Japanese person'],NaN,[]
1441.0,地震,145211.0,0,1,N4,['earthquake'],N4,[]
1442.0,案,145161.0,1,1,N3,"['idea', 'plan', 'proposal', 'suggestion', '(government) bill']",N3,[]
1443.0,通算,145130.0,0,0,,"['total', 'sum', 'aggregate']",NaN,[]
1444.0,良,145011.0,1,0,,"['good (quality, condition, etc.)']",NaN,[]
1445.0,ラグビー,144963.0,0,0,,['rugby'],NaN,[]
1446.0,末,144909.0,1,1,N3,"['end', 'tip', 'top']",N3,[]
1447.0,著,144637.0,0,1,N1,"['(written) work', 'book']",NaN,[]
1448.0,ロンドン,144566.0,0,0,,['London (UK)'],NaN,[]
1449.0,和,144481.0,0,1,N1,['sum'],N1,[]
1450.0,職業,144455.0,0,1,N3,"['occupation', 'profession', 'job', 'vocation', 'trade', 'calling', 'business']",N3,[]
1451.0,用語,144450.0,0,1,N2,"['term', 'terminology']",N2,[]
1452.0,立,144334.0,0,0,,"['to stand (up)', 'to rise', ""to get to one's feet"", 'to stand on end (e.g. of hairs)', 'to stick up']",N5,['N2']
1453.0,除い,144078.0,0,0,,"['except', 'save']",NaN,[]
1454.0,歴,144075.0,0,0,,"['experience', 'history', 'record', 'career']",NaN,[]
1455.0,欄,143906.0,0,1,N2,"['section (e.g. in a newspaper)', 'column', 'page']",N2,[]
1456.0,名義,143549.0,0,0,,"['name (esp. on a deed, contract, etc.)']",NaN,[]
1457.0,インド,143331.0,0,0,,['India'],NaN,[]
1458.0,クラス,143305.0,0,0,,['class'],N5,[]
1459.0,李,143249.0,0,0,,"['Japanese plum (Prunus salicina)', 'Chinese plum']",NaN,[]
1460.0,性格,143238.0,0,1,N3,"['character (of a person)', 'personality', 'disposition', 'nature']",N3,[]
1461.0,規模,143234.0,0,1,N1,"['scale', 'scope', 'plan', 'structure']",N1,[]
1462.0,全く,143218.0,0,1,N3,"['really', 'truly', 'entirely', 'completely', 'wholly', 'perfectly']",N3,[]
1463.0,ツアー,143159.0,1,0,,['tour'],NaN,[]
1464.0,スケート,143149.0,1,0,,"['skating (esp. ice)', 'skate', 'skates']",N3,[]
1465.0,例えば,143147.0,1,1,N4,"['for example', 'for instance', 'e.g.']",N4,[]
1466.0,教員,143008.0,0,1,N1,"['teacher', 'instructor', 'teaching staff', 'faculty member']",N1,[]
1467.0,致し,142768.0,0,0,,"['way', 'method', 'means', 'resource', 'course']",NaN,[]
1468.0,め,142694.0,1,0,,"['eye', 'eyeball']",N5,[]
1469.0,徳島,142686.0,0,0,,"['Tokushima (city, prefecture)']",NaN,[]
1470.0,店舗,142637.0,0,0,,"['shop', 'store', 'establishment', 'restaurant']",NaN,[]
1471.0,坂,142433.0,0,1,N4,"['slope', 'incline', 'hill']",N4,[]
1472.0,商業,142419.0,0,1,N2,"['commerce', 'trade', 'business']",N2,[]
1473.0,記入,142368.0,0,1,N3,"['entry (in a form, register, diary, etc.)', 'filling in', 'filling out']",N3,[]
1474.0,新設,142368.0,0,0,,"['establishing', 'founding', 'setting up', 'organizing', 'establishment']",NaN,[]
1475.0,政策,142146.0,0,1,N1,"['political measures', 'policy']",N1,[]
1476.0,大分,141846.0,0,1,N4,"['considerably', 'greatly', 'a lot']",N4,['N2']
1477.0,介,141773.0,0,0,,['shellfish'],N2,[]
1478.0,画,141141.0,0,1,N1,['stroke (of a kanji)'],N1,[]
1479.0,宗教,141118.0,0,1,N3,"['religion', 'religious affiliation', 'belief', 'faith', 'creed']",N3,[]
1480.0,現状,140448.0,0,1,N3,"['present condition', 'existing state', 'status quo', 'current state']",N3,[]
1481.0,根拠,140222.0,0,1,N1,"['basis', 'grounds', 'foundation', 'reason', 'authority']",N1,[]
1482.0,秋,140148.0,1,1,N5,"['autumn', 'fall']",N5,[]
1483.0,示し,140014.0,0,0,,"['lesson', 'discipline', 'example (e.g. set a bad example)']",NaN,[]
1484.0,ライセンス,139982.0,0,0,,"['license', 'licence']",NaN,[]
1485.0,平均,139860.0,0,1,N3,"['average', 'mean']",N3,['N1']
1486.0,メーカー,139854.0,1,0,,"['manufacturer (esp. a major company)', 'producer', 'maker']",N1,[]
1487.0,宮,139620.0,0,0,,['shrine'],NaN,[]
1488.0,桜,139523.0,1,1,N3,"['cherry tree', 'cherry blossom']",N3,[]
1489.0,度度,139424.0,0,0,,"['often', 'again and again', 'over and over again', 'repeatedly', 'frequently']",N3,['N1']
1490.0,空間,139323.0,0,1,N1,"['space', 'room', 'airspace']",NaN,[]
1491.0,井上,139308.0,0,0,,['Inokami'],NaN,[]
1492.0,パリ,139219.0,0,0,,['Paris (France)'],NaN,[]
1493.0,旅,139213.0,1,1,N3,"['travel', 'trip', 'journey']",N3,[]
1494.0,清水,139118.0,0,0,,['spring water'],NaN,[]
1495.0,半,139104.0,1,1,N5,"['half', 'semi-', 'partial']",N5,[]
1496.0,人員,138975.0,0,0,,"['number of persons', 'personnel']",NaN,[]
1497.0,障害,138780.0,0,1,N3,"['obstacle', 'impediment', 'hindrance', 'barrier', 'difficulty']",N3,[]
1498.0,示す,138578.0,0,1,N3,"['to (take out and) show', 'to demonstrate', 'to tell', 'to exemplify', 'to make apparent']",N3,[]
1499.0,使い,138573.0,1,0,,"['errand', 'mission', 'going on an errand']",N1,[]
1500.0,方向,138422.0,0,1,N3,"['direction', 'orientation', 'bearing', 'way']",N3,[]
1501.0,一度,138384.0,0,1,N4,"['once', 'one time', 'on one occasion']",N4,[]
1502.0,コース,138335.0,0,0,,"['course', 'route', 'trail']",N2,[]
1503.0,名誉,138300.0,0,1,N1,"['honor', 'honour', 'credit', 'glory', 'fame', 'distinction']",N1,[]
1504.0,そのまま,138152.0,0,0,,"['without change', 'as is']",N3,['N1']
1505.0,宮城,137895.0,0,0,,['Miyagi (prefecture)'],NaN,[]
1506.0,装備,137631.0,0,1,N1,['equipment'],N1,[]
1507.0,適切,137553.0,0,1,N3,"['appropriate', 'suitable', 'fitting', 'apt', 'proper', 'right', 'pertinent', 'relevant']",N3,[]
1508.0,週刊,137421.0,0,0,,['weekly publication'],NaN,[]
1509.0,令和,137288.0,1,0,,"['Reiwa era (May 1, 2019-)']",NaN,[]
1510.0,輸送,137173.0,0,1,N2,"['transport', 'transportation', 'transit', 'conveyance']",N2,[]
1511.0,タイ,137030.0,1,0,,"['sea bream (esp. Pagrus major)', 'porgy']",NaN,[]
1512.0,魔,136955.0,0,0,,"['demon', 'devil', 'evil spirit', 'evil influence']",NaN,[]
1513.0,移行,136870.0,0,1,N1,"['transition', 'changeover', 'switchover', 'shift']",N1,[]
1514.0,ワールドカップ,136595.0,0,0,,['World Cup (e.g. soccer)'],NaN,[]
1515.0,逆,136374.0,0,1,N3,"['reverse', 'opposite']",N3,[]
1516.0,とか,136257.0,0,0,,"['and the like', 'such as', 'among other things', 'and so on']",NaN,[]
1517.0,強い,136160.0,0,1,N5,"['strong', 'potent', 'competent', 'domineering', 'tough']",N5,[]
1518.0,ろ,136076.0,0,0,,"['hearth', 'fireplace']",NaN,[]
1519.0,乗車,135991.0,0,1,N2,"['boarding (a train, bus, etc.)', 'getting into (e.g. a taxi)']",N2,[]
1520.0,初版,135931.0,0,1,N1,['first edition'],N1,[]
1521.0,支持,135836.0,0,1,N1,"['support', 'backing', 'endorsement', 'approval']",N1,[]
1522.0,書き換え,135587.0,0,0,,['rewriting (e.g. of a book)'],NaN,[]
1523.0,航空機,135460.0,0,0,,['aircraft'],NaN,[]
1524.0,もう,135423.0,0,0,,"['already', 'yet', 'by now', 'now', '(not) any more', '(not) any longer']",N5,[]
1525.0,息子,135311.0,1,1,N4,['son'],N4,[]
1526.0,製品,135262.0,1,1,N3,"['manufactured goods', 'finished goods', 'product']",N3,[]
1527.0,従来,135224.0,0,1,N1,"['up to now', 'so far']",N1,[]
1528.0,入れ,135056.0,0,0,,"['container', 'receptacle', 'case', 'bag', 'pouch', 'box', 'holder']",NaN,[]
1529.0,カナダ,135040.0,1,0,,['Canada'],NaN,[]
1530.0,出来,135026.0,0,0,,"['workmanship', 'craftsmanship', 'execution', 'finish']",NaN,[]
1531.0,領,135010.0,0,0,,"['collar', 'lapel', 'neckband', 'neck']",N1,[]
1532.0,’,134972.0,0,0,,[],NaN,[]
1533.0,メートル,134953.0,1,0,,"['metre (unit of length)', 'meter']",N5,[]
1534.0,ログ,134931.0,0,0,,['log'],NaN,[]
1535.0,文書,134855.0,0,1,N1,"['document', 'writing', 'letter', 'papers', 'notes', 'records', 'archives']",N1,[]
1536.0,以来,134772.0,0,1,N3,"['since', 'henceforth']",N3,[]
1537.0,ツール,134600.0,0,0,,['tool'],NaN,[]
1538.0,宮崎,133825.0,0,0,,"['Miyazaki (city, prefecture)']",NaN,[]
1539.0,王座,133760.0,0,0,,['throne'],NaN,[]
1540.0,おき,133752.0,0,0,,['open sea'],N3,[]
1541.0,ビデオ,133671.0,0,0,,['video (esp. a televised image)'],N3,[]
